,path,language,sentence
1588,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0179.mp3,ind,toean fogg  menoeroet perkataan toean itoe apabila ditjakapkan sadja mémang benar
1589,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0180.mp3,ind,tetapi djika dilakoekan ta  boléh djadi
1590,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0181.mp3,ind,meski dilakoekanpoen
1591,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0182.mp3,ind,delapan poeloeh hari djoega  toean
1592,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0183.mp3,ind,toean sanggoep melakoekan itoe
1593,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0184.mp3,ind,mengapatah ta  sanggoep
1594,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0185.mp3,ind,marilah kita bersama sama pergi
1595,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0186.mp3,ind,kata stuart  wahai  terima kasih toean fogg
1596,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0187.mp3,ind,saja berani bertaroeh empat riboe pond sterling
1597,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0188.mp3,ind,bahwa pelajaran berkeliling doenia itoe ta  kan boléh langsoeng dalam delapan poeloeh hari
1598,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0189.mp3,ind,djawab fogg  mengapatah ta  boléh
1599,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0191.mp3,ind,tjoba toean fogg melakoekan sendiri
1600,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0192.mp3,ind,akan mengelilingi doenia dalam delapan poeloeh hari
1601,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0193.mp3,ind,ja  benar demikian
1602,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0194.mp3,ind,baiklah  saja maoe    bilamana toean berangkat
1603,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0195.mp3,ind,tiada menoenggoe lama lama lagi  sekarang djoega
1604,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0196.mp3,ind,tetapi hendaklah toean mengeloearkan belandja pelajaran itoe
1605,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0198.mp3,ind,saja ta  gila  toean fogg
1606,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0199.mp3,ind,ia berkata itoe dengan tiada merasa senang hati  karena temannja itoe tengkar benar
1607,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0200.mp3,ind,hai  toean  marilah kita teroeskan sadja main kartoe
1608,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0201.mp3,ind,katanja lagi fogg berkata  toean stuart  baiklah toean bagi sekali lagi kartoe  karena toean salah membagikannja
1609,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0202.mp3,ind,andrew stuart mengangkat lagi kartoe dengan tangan jang gemetar
1610,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0204.mp3,ind,baiklah toean fogg  saja berani bertaroeh empat riboe pond
1611,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0206.mp3,ind,hai  sabarlah  sahabatkoe stuart  perkataan itoe boekannja sesoenggoeh soenggoehnja
1612,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0207.mp3,ind,stuart mendjawab  kalau saja kata berani bertaroeh  mémang koemaksoedkan benar benar  boekannja tjakap kosong
1613,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0208.mp3,ind,maka djawab fogg  baiklah  saja ada menjimpan oeang pada gebroeders baring  banjaknja doea poeloeh riboe pond
1614,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0209.mp3,ind,oeang itoe semoeanja saja pertaroehkan dengan segala senang hati
1615,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0210.mp3,ind,john sullivan berkata dengan terkedjoet
1616,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0211.mp3,ind,hai toean fogg  doea poeloeh riboe pond
1617,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0212.mp3,ind,oeang toean jang doea poeloeh riboe pond itoe
1618,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0213.mp3,ind,boléh hilang dengan moedah sebab kalah bertaroeh
1619,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0214.mp3,ind,karena toean tiada memikirkan apa apa alangan jang ta  dapat tiada bertemoe didjalan
1620,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0215.mp3,ind,djawab fogg  bagi saja ta  ada alangan itoe  ta  boléh djadi
1621,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0217.mp3,ind,mémang benar tetapi kalau waktoe jang sedikit sekali itoe dipergoenakan baik baik  berhasillah djoega
1622,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0218.mp3,ind,tetapi menghématkan waktoe itoe
1623,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0219.mp3,ind,haroeslah orang melompat dari keréta api kekapal dan dari kapal kekeréta api dengan perhitoengan jang ta  ada salahnja
1624,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0220.mp3,ind,saja akan melompat dengan hitoengan jang tiada bersalahan
1625,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0221.mp3,ind,ah  itoe tjakap kosong
1626,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0222.mp3,ind,phileas fogg mendjawab  orang inggeris jang sedjati ta  akan bertjakap kosong
1627,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0223.mp3,ind,apabila mempertjakapkan soeatoe hal jang amat panting seperti peri bertaroeh ini
1628,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0224.mp3,ind,saja berani bertaroeh doea poeloeh riboe pond
1629,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0225.mp3,ind,bertentangan dengan siapa djoega jang ta  pertjaja
1630,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0226.mp3,ind,bahwa saja akan dapat mengelilingi doenia dalam delapan poeloeh hari
1631,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0227.mp3,ind,jaitoe dalam sembilan ratoes lima belas djam atau seratoes lima belas riboe doea ratoes
1632,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0228.mp3,ind,menit beranikah toean toean sekalian
1633,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0229.mp3,ind,setelah stuart fallentin sullivan flanagan dan ralph bermoesjawarat seorang dengan jang lain dan telah semoepakat
1634,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0230.mp3,ind,maka mendjawablah toean toean itoe
1635,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0231.mp3,ind,baiklah  kami berani dan soeka bertaroeh
1636,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0233.mp3,ind,dengan keréta itoelah saja berangkat
1637,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0235.mp3,ind,malam ini djoegakah toean akan berangkat
1638,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0236.mp3,ind,djawab fogg  ja  benar  toean   phileas fogg laloe mengambil almanak ketjil dari sakoenja laloe dilihatnja  seraja berkata
1639,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0237.mp3,ind,sekarang ini hari raboe tanggal dua october
1640,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0239.mp3,ind,poekoel sembilan koerang seperempat
1641,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0240.mp3,ind,dan apabila saja moengkir
1642,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0242.mp3,ind,hai  toean toean  inilah sehelai wissel penoekar oeang jang saja pertaroehkan
1643,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0243.mp3,ind,akan pertaroehan itoe ditoelislah sehelai proces verbaal jang ditanda tangani oléh keenam toean toean itoe
1644,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0244.mp3,ind,tatkala dilakoekan pekerdjaan itoe
1645,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0245.mp3,ind,phileas fogg hatinja tetap sabar  sedikitpoen ta  beroebah air moekanja
1646,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0248.mp3,ind,jaitoe separoeh dari djoemlah semoea kekajaannja
1647,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0249.mp3,ind,karena ia mengerti
1648,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0250.mp3,ind,bahwa melakoekan perdjalanan jang amat soekar itoe
1649,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0253.mp3,ind,karena kedjadian jang gandjil itoe
1650,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0254.mp3,ind,tidak sadja sebab toean toean itoe mengingat besarnja oeang jang dipertaroehkan
1651,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0258.mp3,ind,soepaja ia dapat bersedia akan berangkat
1652,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0259.mp3,ind,maka djawab fogg dengan sabar
1653,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0260.mp3,ind,o toean toean  djangan koeatir  saja selamanja ada sia   laloe fogg memberikan kartoe sambil berkata
1654,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_03_verne_128kb_0261.mp3,ind,ruiten troef
1655,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0000.mp3,ind,bab jang kedoea poeloeh tiga peri meriwajatkan hidoeng passepartout mendjadi lebih pandjang
1656,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0002.mp3,ind,ia berpikir bahwa ia haroes segera makan soepaja hilang laparnja itoe
1657,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0003.mp3,ind,meski berapa djoega harga makanan jang dikehendakinja
1658,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0005.mp3,ind,akan tetapi apabila dipikirkannja lagi  merasa sajanglah ia akan arlodjinja itoe
1659,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0006.mp3,ind,lebih baik ia mati kelaparan dari pada mendjoeal arlodji itoe
1660,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0007.mp3,ind,kemoedian ingatlah ia  bahwa soearanja njaring
1661,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0008.mp3,ind,meski soearanja itoe koerang élok djoega sedikit
1662,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0009.mp3,ind,sekarang hendak ditjobanja mempergoenakan soeara itoe akan mendapat sesoeap nasi
1663,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0010.mp3,ind,ia masih ingat akan beberapa pantoen perantjis dan inggeris
1664,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0011.mp3,ind,maka berpikirlah passepartout
1665,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0012.mp3,ind,orang djepoen tentoelah soeka sekali mendengarkan pantoen dan boenji boenjian
1666,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0013.mp3,ind,menilik banjaknja tamtam
1667,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0014.mp3,ind,gembreng dan gendang jang baik diboenjikan ditanah djepoen itoe akan menjoekakan hati
1668,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0015.mp3,ind,tentoe seorang toekang pantoen dan boenji boenjian bangsa éropah akan disoekai djoega oléh meréka itoe
1669,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0016.mp3,ind,akan tetapi sebab waktoe itoe masih pagi pagi
1670,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0017.mp3,ind,barangkali orang beloem maoe bangoen dari pada tidoernja oléh pantoen dan boenji boenjian
1671,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0018.mp3,ind,sebab itoe passepartout beroebahlah pikirannja hendak menantikan waktoe jang baik dahoeloe
1672,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0019.mp3,ind,sementara passepartout berdjalan itoe
1673,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0020.mp3,ind,teringatlah kepadanja bahwa pakaiannja itoe ta  sepadan dengan pentjaharian jang akan dilakoekannja itoe
1674,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0021.mp3,ind,misalnja pakaiannja itoe terlaloe baik
1675,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0022.mp3,ind,kemoedian ia bermaksoedlah akan menoekar pakaiannja dengan pakaian jang bersetoedjoe dengan pénghidoepannja
1676,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0023.mp3,ind,lain dari pada itoe ia harap djoega soepaja pertoekaran pakaian itoe boléh memberi laba sedikit dan menghilangkan maloe kepadanja
1677,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0024.mp3,ind,soepaja ia dapat menghilangkan laparnja
1678,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0025.mp3,ind,beberapa lamanja didapatnjalah kemoedian seorang pendjoeal pakaian boeroek bangsa djepoen
1679,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0026.mp3,ind,maka didjoealnjalah pakaiannja kepada pendjoeal pakaian boeroek itoe dan dibelinja poela pakaian jang boeroek jang dikehendakinja
1680,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0027.mp3,ind,maka sebentar lagi dilihat oranglah passepartout memakai pakaian djepoen jang soedah boeroek dengan topi seperti serban jang soedah boeroek poela
1681,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0028.mp3,ind,lain dari pada itoe  dalam sakoe badjoenja terdengar djoega wang labanja mendjoeal pakaiannja itoe
1682,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0029.mp3,ind,kemoedian pergilah passepartout mengoendjoengi seboeah kedai nasi
1683,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0030.mp3,ind,disitoe dibelinjalah nasi dengan daging boeroeng sedikit  iapoen makanlah sekenjang kenjangnja
1684,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0032.mp3,ind,sekarang sa ja haroes mendjaga baik baik djangan sampai salah lagi
1685,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0033.mp3,ind,pakaian ini ta  boléh ditoekarkan dengan pakaian jang lebih boeroek lagi
1686,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0034.mp3,ind,seboléh boléhnja saja hendak lekas njah dari tanah jang koerang menjenangkan hidoepkoe ini
1687,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0035.mp3,ind,passepartout pergilah kepelaboehan memeriksa kapal kapal jang ada
1688,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0036.mp3,ind,ia harap akan mendapat pekerdjaan dalam kapal sebagai koki atau boedak
1689,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0037.mp3,ind,dengan tiada minta bajaran  asal iaboléh toeroet berlajar sadja
1690,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0038.mp3,ind,kalau ia soedah sampai ke francisco  tiadalah ia koeatir akan meneroeskan perdjalanannja
1691,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0039.mp3,ind,jang sangat diharap oléh passepartout
1692,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0040.mp3,ind,ja ni ia boléh berlajar melaloei laoetan antara djepoen dan amérika jang loeasnja empat riboe toedjoeh ratoes mijl itoe
1693,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0041.mp3,ind,passepartoutpoen ta  biasa berpikir lama lama akan melakoekan barang soeatoe hal
1694,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0042.mp3,ind,maka dengan segera pergilah ia kepelaboehan yokohama
1695,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0043.mp3,ind,akan tetapi mangkin dekat ia sampai kepada tempat jang ditoedjoeinja
1696,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0044.mp3,ind,mangkin teranglah dalam pikirannja  bahwa niatnja itoe ta  kan moedah sampainja
1697,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0045.mp3,ind,boléhkah ia dapat seboeah kapal amérika jang kekoerangan anak boeah akan mendjadi koki atau boedak
1698,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0047.mp3,ind,dari siapakah ia akan memperoléh pertolongan
1699,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0048.mp3,ind,sementara ia berdjalan sambil berpikir pikir itoe
1700,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0049.mp3,ind,maka tiba tiba dilihatnjalah sehelai soerat pemberi tahoean jang amat besar dikelilingkan orang sepandjang djalan
1701,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0050.mp3,ind,diiringkan oléh seorang jang berpakaian seperti badoet komidi
1702,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0051.mp3,ind,perkabaran itoe ditoelis dalam bahasa inggeris  demikian boenjinja
1703,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0052.mp3,ind,komidi djepoen jang amat menghérankan  kepoenjaan william batulcar
1704,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0053.mp3,ind,pertoendjoekan jang penghabisan
1705,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0054.mp3,ind,kemoedian akan berangkat ke amérika
1706,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0055.mp3,ind,dimainkan oléh long noses long noses  kekasih batara tingoe
1707,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0056.mp3,ind,amat menggelikan hati
1708,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0057.mp3,ind,maka berpikirlah passepa
1709,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_23_verne_128kb_0058.mp3,ind,rtout  kemoedian akan berangkat ke amérika
